mutator,step_num,domain,entropy,watermark_detected,watermark_score
SentenceMutator,108,Science ,mid,False,-1
SentenceMutator,109,Science ,mid,False,-1
SentenceMutator,110,Science ,mid,False,-1
SentenceMutator,111,Science ,mid,False,-1
SentenceMutator,112,Science ,mid,False,-1
SentenceMutator,113,Science ,mid,False,-1
SentenceMutator,114,Science ,mid,False,-1
SentenceMutator,115,Science ,mid,False,-1
SentenceMutator,116,Science ,mid,False,-1
SentenceMutator,117,Science ,mid,False,-1
SentenceMutator,118,Science ,mid,False,-1
SentenceMutator,119,Science ,mid,False,-1
SentenceMutator,120,Science ,mid,False,-1
SentenceMutator,121,Science ,mid,False,-1
SentenceMutator,122,Science ,mid,False,-1
SentenceMutator,123,Science ,mid,False,-1
SentenceMutator,124,Science ,mid,False,-1
SentenceMutator,125,Science ,mid,False,-1
SentenceMutator,126,Science ,mid,False,-1
SentenceMutator,127,Science ,mid,False,-1
SentenceMutator,128,Science ,mid,False,-1
SentenceMutator,129,Science ,mid,False,-1
SentenceMutator,130,Science ,mid,False,-1
SentenceMutator,131,Science ,mid,False,-1
SentenceMutator,132,Science ,mid,False,-1
SentenceMutator,133,Science ,mid,False,-1
SentenceMutator,134,Science ,mid,False,-1
SentenceMutator,135,Science ,mid,False,-1
SentenceMutator,136,Science ,mid,False,-1
SentenceMutator,137,Science ,mid,False,-1
SentenceMutator,138,Science ,mid,False,-1
SentenceMutator,139,Science ,mid,False,-1
SentenceMutator,140,Science ,mid,False,-1
SentenceMutator,141,Science ,mid,False,-1
SentenceMutator,142,Science ,mid,False,-1
SentenceMutator,143,Science ,mid,False,-1
SentenceMutator,144,Science ,mid,False,-1
SentenceMutator,145,Science ,mid,False,-1
SentenceMutator,146,Science ,mid,False,-1
SentenceMutator,147,Science ,mid,False,-1
SentenceMutator,148,Science ,mid,False,-1
SentenceMutator,149,Science ,mid,False,-1
SentenceMutator,150,Science ,mid,False,-1
SentenceMutator,151,Science ,mid,False,-1
SentenceMutator,152,Science ,mid,False,-1
SentenceMutator,153,Science ,mid,False,-1
SentenceMutator,154,Science ,mid,False,-1
SentenceMutator,155,Science ,mid,False,-1
SentenceMutator,156,Science ,mid,False,-1
SentenceMutator,157,Science ,mid,False,-1
SentenceMutator,158,Science ,mid,False,-1
SentenceMutator,159,Science ,mid,False,-1
SentenceMutator,160,Science ,mid,False,-1
SentenceMutator,161,Science ,mid,False,-1
SentenceMutator,162,Science ,mid,False,-1
SentenceMutator,163,Science ,mid,False,-1
SentenceMutator,164,Science ,mid,False,-1
SentenceMutator,165,Science ,mid,False,-1
SentenceMutator,166,Science ,mid,False,-1
SentenceMutator,167,Science ,mid,False,-1
SentenceMutator,168,Science ,mid,False,-1
SentenceMutator,169,Science ,mid,False,-1
SentenceMutator,170,Science ,mid,False,-1
SentenceMutator,171,Science ,mid,False,-1
SentenceMutator,172,Science ,mid,False,-1
SentenceMutator,173,Science ,mid,False,-1
SentenceMutator,174,Science ,mid,False,-1
SentenceMutator,175,Science ,mid,False,-1
SentenceMutator,176,Science ,mid,False,-1
SentenceMutator,177,Science ,mid,False,-1
SentenceMutator,178,Science ,mid,False,-1
SentenceMutator,179,Science ,mid,False,-1
SentenceMutator,180,Science ,mid,False,-1
SentenceMutator,181,Science ,mid,False,-1
SentenceMutator,182,Science ,mid,False,-1
SentenceMutator,183,Science ,mid,False,-1
SentenceMutator,184,Science ,mid,False,-1
SentenceMutator,185,Science ,mid,False,-1
SentenceMutator,186,Science ,mid,False,-1
SentenceMutator,187,Science ,mid,False,-1
SentenceMutator,188,Science ,mid,False,-1
SentenceMutator,189,Science ,mid,False,-1
SentenceMutator,190,Science ,mid,False,-1
SentenceMutator,191,Science ,mid,False,-1
SentenceMutator,192,Science ,mid,False,-1
SentenceMutator,193,Science ,mid,False,-1
SentenceMutator,194,Science ,mid,False,-1
SentenceMutator,195,Science ,mid,False,-1
SentenceMutator,196,Science ,mid,False,-1
SentenceMutator,197,Science ,mid,False,-1
SentenceMutator,198,Science ,mid,False,-1
SentenceMutator,199,Science ,mid,False,-1
SentenceMutator,200,Science ,mid,False,-1
SentenceMutator,200,Philosophy ,mid,False,-1
SentenceMutator,0,Philosophy ,mid,False,-1
SentenceMutator,1,Philosophy ,mid,False,-1
SentenceMutator,2,Philosophy ,mid,False,-1
SentenceMutator,3,Philosophy ,mid,False,-1
SentenceMutator,4,Philosophy ,mid,False,-1
SentenceMutator,5,Philosophy ,mid,False,-1
SentenceMutator,6,Philosophy ,mid,False,-1
SentenceMutator,7,Philosophy ,mid,False,-1
SentenceMutator,8,Philosophy ,mid,False,-1
SentenceMutator,9,Philosophy ,mid,False,-1
SentenceMutator,10,Philosophy ,mid,False,-1
SentenceMutator,11,Philosophy ,mid,False,-1
SentenceMutator,12,Philosophy ,mid,False,-1
SentenceMutator,13,Philosophy ,mid,False,-1
SentenceMutator,14,Philosophy ,mid,False,-1
SentenceMutator,15,Philosophy ,mid,False,-1
SentenceMutator,16,Philosophy ,mid,False,-1
SentenceMutator,17,Philosophy ,mid,False,-1
SentenceMutator,18,Philosophy ,mid,False,-1
SentenceMutator,19,Philosophy ,mid,False,-1
SentenceMutator,20,Philosophy ,mid,False,-1
SentenceMutator,21,Philosophy ,mid,False,-1
SentenceMutator,22,Philosophy ,mid,False,-1
SentenceMutator,23,Philosophy ,mid,False,-1
SentenceMutator,24,Philosophy ,mid,False,-1
SentenceMutator,25,Philosophy ,mid,False,-1
SentenceMutator,26,Philosophy ,mid,False,-1
SentenceMutator,27,Philosophy ,mid,False,-1
SentenceMutator,28,Philosophy ,mid,False,-1
SentenceMutator,29,Philosophy ,mid,False,-1
SentenceMutator,30,Philosophy ,mid,False,-1
SentenceMutator,31,Philosophy ,mid,False,-1
SentenceMutator,32,Philosophy ,mid,False,-1
SentenceMutator,33,Philosophy ,mid,False,-1
SentenceMutator,34,Philosophy ,mid,False,-1
SentenceMutator,35,Philosophy ,mid,False,-1
SentenceMutator,36,Philosophy ,mid,False,-1
SentenceMutator,37,Philosophy ,mid,False,-1
SentenceMutator,38,Philosophy ,mid,False,-1
SentenceMutator,39,Philosophy ,mid,False,-1
SentenceMutator,40,Philosophy ,mid,False,-1
SentenceMutator,41,Philosophy ,mid,False,-1
SentenceMutator,42,Philosophy ,mid,False,-1
SentenceMutator,43,Philosophy ,mid,False,-1
SentenceMutator,44,Philosophy ,mid,False,-1
SentenceMutator,45,Philosophy ,mid,False,-1
SentenceMutator,46,Philosophy ,mid,False,-1
SentenceMutator,47,Philosophy ,mid,False,-1
SentenceMutator,48,Philosophy ,mid,False,-1
SentenceMutator,49,Philosophy ,mid,False,-1
SentenceMutator,50,Philosophy ,mid,False,-1
SentenceMutator,51,Philosophy ,mid,False,-1
SentenceMutator,52,Philosophy ,mid,False,-1
SentenceMutator,53,Philosophy ,mid,False,-1
SentenceMutator,54,Philosophy ,mid,False,-1
SentenceMutator,55,Philosophy ,mid,False,-1
SentenceMutator,56,Philosophy ,mid,False,-1
SentenceMutator,57,Philosophy ,mid,False,-1
SentenceMutator,58,Philosophy ,mid,False,-1
SentenceMutator,59,Philosophy ,mid,False,-1
SentenceMutator,60,Philosophy ,mid,False,-1
SentenceMutator,61,Philosophy ,mid,False,-1
SentenceMutator,62,Philosophy ,mid,False,-1
SentenceMutator,63,Philosophy ,mid,False,-1
SentenceMutator,64,Philosophy ,mid,False,-1
SentenceMutator,65,Philosophy ,mid,False,-1
SentenceMutator,66,Philosophy ,mid,False,-1
SentenceMutator,67,Philosophy ,mid,False,-1
SentenceMutator,68,Philosophy ,mid,False,-1
SentenceMutator,69,Philosophy ,mid,False,-1
SentenceMutator,70,Philosophy ,mid,False,-1
SentenceMutator,71,Philosophy ,mid,False,-1
SentenceMutator,72,Philosophy ,mid,False,-1
SentenceMutator,73,Philosophy ,mid,False,-1
SentenceMutator,74,Philosophy ,mid,False,-1
SentenceMutator,75,Philosophy ,mid,False,-1
SentenceMutator,76,Philosophy ,mid,False,-1
SentenceMutator,77,Philosophy ,mid,False,-1
SentenceMutator,78,Philosophy ,mid,False,-1
SentenceMutator,79,Philosophy ,mid,False,-1
SentenceMutator,80,Philosophy ,mid,False,-1
SentenceMutator,81,Philosophy ,mid,False,-1
SentenceMutator,82,Philosophy ,mid,False,-1
SentenceMutator,83,Philosophy ,mid,False,-1
SentenceMutator,84,Philosophy ,mid,False,-1
SentenceMutator,85,Philosophy ,mid,False,-1
SentenceMutator,86,Philosophy ,mid,False,-1
SentenceMutator,87,Philosophy ,mid,False,-1
SentenceMutator,88,Philosophy ,mid,False,-1
SentenceMutator,89,Philosophy ,mid,False,-1
SentenceMutator,90,Philosophy ,mid,False,-1
SentenceMutator,91,Philosophy ,mid,False,-1
SentenceMutator,92,Philosophy ,mid,False,-1
SentenceMutator,93,Philosophy ,mid,False,-1
SentenceMutator,94,Philosophy ,mid,False,-1
SentenceMutator,95,Philosophy ,mid,False,-1
SentenceMutator,96,Philosophy ,mid,False,-1
SentenceMutator,97,Philosophy ,mid,False,-1
SentenceMutator,98,Philosophy ,mid,False,-1
SentenceMutator,99,Philosophy ,mid,False,-1
SentenceMutator,100,Philosophy ,mid,False,-1
SentenceMutator,101,Philosophy ,mid,False,-1
SentenceMutator,102,Philosophy ,mid,False,-1
SentenceMutator,103,Philosophy ,mid,False,-1
SentenceMutator,104,Philosophy ,mid,False,-1
SentenceMutator,105,Philosophy ,mid,False,-1
SentenceMutator,106,Philosophy ,mid,False,-1
SentenceMutator,107,Philosophy ,mid,False,-1
SentenceMutator,108,Philosophy ,mid,False,-1
SentenceMutator,109,Philosophy ,mid,False,-1
SentenceMutator,110,Philosophy ,mid,False,-1
SentenceMutator,111,Philosophy ,mid,False,-1
SentenceMutator,112,Philosophy ,mid,False,-1
SentenceMutator,113,Philosophy ,mid,False,-1
SentenceMutator,114,Philosophy ,mid,False,-1
SentenceMutator,115,Philosophy ,mid,False,-1
SentenceMutator,116,Philosophy ,mid,False,-1
SentenceMutator,117,Philosophy ,mid,False,-1
SentenceMutator,118,Philosophy ,mid,False,-1
SentenceMutator,119,Philosophy ,mid,False,-1
SentenceMutator,120,Philosophy ,mid,False,-1
SentenceMutator,121,Philosophy ,mid,False,-1
SentenceMutator,122,Philosophy ,mid,False,-1
SentenceMutator,123,Philosophy ,mid,False,-1
SentenceMutator,124,Philosophy ,mid,False,-1
SentenceMutator,125,Philosophy ,mid,False,-1
SentenceMutator,126,Philosophy ,mid,False,-1
SentenceMutator,127,Philosophy ,mid,False,-1
SentenceMutator,128,Philosophy ,mid,False,-1
SentenceMutator,129,Philosophy ,mid,False,-1
SentenceMutator,130,Philosophy ,mid,False,-1
SentenceMutator,131,Philosophy ,mid,False,-1
SentenceMutator,132,Philosophy ,mid,False,-1
SentenceMutator,133,Philosophy ,mid,False,-1
SentenceMutator,134,Philosophy ,mid,False,-1
SentenceMutator,135,Philosophy ,mid,False,-1
SentenceMutator,136,Philosophy ,mid,False,-1
SentenceMutator,137,Philosophy ,mid,False,-1
SentenceMutator,138,Philosophy ,mid,False,-1
SentenceMutator,139,Philosophy ,mid,False,-1
SentenceMutator,140,Philosophy ,mid,False,-1
SentenceMutator,141,Philosophy ,mid,False,-1
SentenceMutator,142,Philosophy ,mid,False,-1
SentenceMutator,143,Philosophy ,mid,False,-1
SentenceMutator,144,Philosophy ,mid,False,-1
SentenceMutator,145,Philosophy ,mid,False,-1
SentenceMutator,146,Philosophy ,mid,False,-1
SentenceMutator,147,Philosophy ,mid,False,-1
SentenceMutator,148,Philosophy ,mid,False,-1
SentenceMutator,149,Philosophy ,mid,False,-1
SentenceMutator,150,Philosophy ,mid,False,-1
SentenceMutator,151,Philosophy ,mid,False,-1
SentenceMutator,152,Philosophy ,mid,False,-1
SentenceMutator,153,Philosophy ,mid,False,-1
SentenceMutator,154,Philosophy ,mid,False,-1
SentenceMutator,155,Philosophy ,mid,False,-1
SentenceMutator,156,Philosophy ,mid,False,-1
SentenceMutator,157,Philosophy ,mid,False,-1
SentenceMutator,158,Philosophy ,mid,False,-1
SentenceMutator,159,Philosophy ,mid,False,-1
SentenceMutator,160,Philosophy ,mid,False,-1
SentenceMutator,161,Philosophy ,mid,False,-1
SentenceMutator,162,Philosophy ,mid,False,-1
SentenceMutator,163,Philosophy ,mid,False,-1
SentenceMutator,164,Philosophy ,mid,False,-1
SentenceMutator,165,Philosophy ,mid,False,-1
SentenceMutator,166,Philosophy ,mid,False,-1
SentenceMutator,167,Philosophy ,mid,False,-1
SentenceMutator,168,Philosophy ,mid,False,-1
SentenceMutator,169,Philosophy ,mid,False,-1
SentenceMutator,170,Philosophy ,mid,False,-1
SentenceMutator,171,Philosophy ,mid,False,-1
SentenceMutator,172,Philosophy ,mid,False,-1
SentenceMutator,173,Philosophy ,mid,False,-1
SentenceMutator,174,Philosophy ,mid,False,-1
SentenceMutator,175,Philosophy ,mid,False,-1
SentenceMutator,176,Philosophy ,mid,False,-1
SentenceMutator,177,Philosophy ,mid,False,-1
SentenceMutator,178,Philosophy ,mid,False,-1
SentenceMutator,179,Philosophy ,mid,False,-1
SentenceMutator,180,Philosophy ,mid,False,-1
SentenceMutator,181,Philosophy ,mid,False,-1
SentenceMutator,182,Philosophy ,mid,False,-1
SentenceMutator,183,Philosophy ,mid,False,-1
SentenceMutator,184,Philosophy ,mid,False,-1
SentenceMutator,185,Philosophy ,mid,False,-1
SentenceMutator,186,Philosophy ,mid,False,-1
SentenceMutator,187,Philosophy ,mid,False,-1
SentenceMutator,188,Philosophy ,mid,False,-1
SentenceMutator,189,Philosophy ,mid,False,-1
SentenceMutator,190,Philosophy ,mid,False,-1
SentenceMutator,191,Philosophy ,mid,False,-1
SentenceMutator,192,Philosophy ,mid,False,-1
SentenceMutator,193,Philosophy ,mid,False,-1
SentenceMutator,194,Philosophy ,mid,False,-1
SentenceMutator,195,Philosophy ,mid,False,-1
SentenceMutator,196,Philosophy ,mid,False,-1
SentenceMutator,197,Philosophy ,mid,False,-1
SentenceMutator,198,Philosophy ,mid,False,-1
SentenceMutator,199,Philosophy ,mid,False,-1
SentenceMutator,200,Philosophy ,mid,False,-1
SentenceMutator,200,Technology ,mid,False,-1
SentenceMutator,0,Technology ,mid,False,-1
SentenceMutator,1,Technology ,mid,False,-1
SentenceMutator,2,Technology ,mid,False,-1
SentenceMutator,3,Technology ,mid,False,-1
SentenceMutator,4,Technology ,mid,False,-1
SentenceMutator,5,Technology ,mid,False,-1
SentenceMutator,6,Technology ,mid,False,-1
SentenceMutator,7,Technology ,mid,False,-1
SentenceMutator,8,Technology ,mid,False,-1
SentenceMutator,9,Technology ,mid,False,-1
SentenceMutator,10,Technology ,mid,False,-1
SentenceMutator,11,Technology ,mid,False,-1
SentenceMutator,12,Technology ,mid,False,-1
SentenceMutator,13,Technology ,mid,False,-1
SentenceMutator,14,Technology ,mid,False,-1
SentenceMutator,15,Technology ,mid,False,-1
SentenceMutator,16,Technology ,mid,False,-1
SentenceMutator,17,Technology ,mid,False,-1
SentenceMutator,18,Technology ,mid,False,-1
SentenceMutator,19,Technology ,mid,False,-1
SentenceMutator,20,Technology ,mid,False,-1
SentenceMutator,21,Technology ,mid,False,-1
SentenceMutator,22,Technology ,mid,False,-1
SentenceMutator,23,Technology ,mid,False,-1
SentenceMutator,24,Technology ,mid,False,-1
SentenceMutator,25,Technology ,mid,False,-1
SentenceMutator,26,Technology ,mid,False,-1
SentenceMutator,27,Technology ,mid,False,-1
SentenceMutator,28,Technology ,mid,False,-1
SentenceMutator,29,Technology ,mid,False,-1
SentenceMutator,30,Technology ,mid,False,-1
SentenceMutator,31,Technology ,mid,False,-1
SentenceMutator,32,Technology ,mid,False,-1
SentenceMutator,33,Technology ,mid,False,-1
SentenceMutator,34,Technology ,mid,False,-1
SentenceMutator,35,Technology ,mid,False,-1
SentenceMutator,36,Technology ,mid,False,-1
SentenceMutator,37,Technology ,mid,False,-1
SentenceMutator,38,Technology ,mid,False,-1
SentenceMutator,39,Technology ,mid,False,-1
SentenceMutator,40,Technology ,mid,False,-1
SentenceMutator,41,Technology ,mid,False,-1
SentenceMutator,42,Technology ,mid,False,-1
SentenceMutator,43,Technology ,mid,False,-1
SentenceMutator,44,Technology ,mid,False,-1
SentenceMutator,45,Technology ,mid,False,-1
SentenceMutator,46,Technology ,mid,False,-1
SentenceMutator,47,Technology ,mid,False,-1
SentenceMutator,48,Technology ,mid,False,-1
SentenceMutator,49,Technology ,mid,False,-1
SentenceMutator,50,Technology ,mid,False,-1
SentenceMutator,51,Technology ,mid,False,-1
SentenceMutator,52,Technology ,mid,False,-1
SentenceMutator,53,Technology ,mid,False,-1
SentenceMutator,54,Technology ,mid,False,-1
SentenceMutator,55,Technology ,mid,False,-1
SentenceMutator,56,Technology ,mid,False,-1
SentenceMutator,57,Technology ,mid,False,-1
SentenceMutator,58,Technology ,mid,False,-1
SentenceMutator,59,Technology ,mid,False,-1
SentenceMutator,60,Technology ,mid,False,-1
SentenceMutator,61,Technology ,mid,False,-1
SentenceMutator,62,Technology ,mid,False,-1
SentenceMutator,63,Technology ,mid,False,-1
SentenceMutator,64,Technology ,mid,False,-1
SentenceMutator,65,Technology ,mid,False,-1
SentenceMutator,66,Technology ,mid,False,-1
SentenceMutator,67,Technology ,mid,False,-1
SentenceMutator,68,Technology ,mid,False,-1
SentenceMutator,69,Technology ,mid,False,-1
SentenceMutator,70,Technology ,mid,False,-1
SentenceMutator,71,Technology ,mid,False,-1
SentenceMutator,72,Technology ,mid,False,-1
SentenceMutator,73,Technology ,mid,False,-1
SentenceMutator,74,Technology ,mid,False,-1
SentenceMutator,75,Technology ,mid,False,-1
SentenceMutator,76,Technology ,mid,False,-1
SentenceMutator,77,Technology ,mid,False,-1
SentenceMutator,78,Technology ,mid,False,-1
SentenceMutator,79,Technology ,mid,False,-1
SentenceMutator,80,Technology ,mid,False,-1
SentenceMutator,81,Technology ,mid,False,-1
SentenceMutator,82,Technology ,mid,False,-1
SentenceMutator,83,Technology ,mid,False,-1
SentenceMutator,84,Technology ,mid,False,-1
SentenceMutator,85,Technology ,mid,False,-1
SentenceMutator,86,Technology ,mid,False,-1
SentenceMutator,87,Technology ,mid,False,-1
SentenceMutator,88,Technology ,mid,False,-1
SentenceMutator,89,Technology ,mid,False,-1
SentenceMutator,90,Technology ,mid,False,-1
SentenceMutator,91,Technology ,mid,False,-1
SentenceMutator,92,Technology ,mid,False,-1
SentenceMutator,93,Technology ,mid,False,-1
SentenceMutator,94,Technology ,mid,False,-1
SentenceMutator,95,Technology ,mid,False,-1
SentenceMutator,96,Technology ,mid,False,-1
SentenceMutator,97,Technology ,mid,False,-1
SentenceMutator,98,Technology ,mid,False,-1
SentenceMutator,99,Technology ,mid,False,-1
SentenceMutator,100,Technology ,mid,False,-1
SentenceMutator,101,Technology ,mid,False,-1
SentenceMutator,102,Technology ,mid,False,-1
SentenceMutator,103,Technology ,mid,False,-1
SentenceMutator,104,Technology ,mid,False,-1
SentenceMutator,105,Technology ,mid,False,-1
SentenceMutator,106,Technology ,mid,False,-1
SentenceMutator,107,Technology ,mid,False,-1
SentenceMutator,108,Technology ,mid,False,-1
SentenceMutator,109,Technology ,mid,False,-1
SentenceMutator,110,Technology ,mid,False,-1
SentenceMutator,111,Technology ,mid,False,-1
SentenceMutator,112,Technology ,mid,False,-1
SentenceMutator,113,Technology ,mid,False,-1
SentenceMutator,114,Technology ,mid,False,-1
SentenceMutator,115,Technology ,mid,False,-1
SentenceMutator,116,Technology ,mid,False,-1
SentenceMutator,117,Technology ,mid,False,-1
SentenceMutator,118,Technology ,mid,False,-1
SentenceMutator,119,Technology ,mid,False,-1
SentenceMutator,120,Technology ,mid,False,-1
SentenceMutator,121,Technology ,mid,False,-1
SentenceMutator,122,Technology ,mid,False,-1
SentenceMutator,123,Technology ,mid,False,-1
SentenceMutator,124,Technology ,mid,False,-1
SentenceMutator,125,Technology ,mid,False,-1
SentenceMutator,126,Technology ,mid,False,-1
SentenceMutator,127,Technology ,mid,False,-1
SentenceMutator,128,Technology ,mid,False,-1
SentenceMutator,129,Technology ,mid,False,-1
SentenceMutator,130,Technology ,mid,False,-1
SentenceMutator,131,Technology ,mid,False,-1
SentenceMutator,132,Technology ,mid,False,-1
SentenceMutator,133,Technology ,mid,False,-1
SentenceMutator,134,Technology ,mid,False,-1
SentenceMutator,135,Technology ,mid,False,-1
SentenceMutator,136,Technology ,mid,False,-1
SentenceMutator,137,Technology ,mid,False,-1
SentenceMutator,138,Technology ,mid,False,-1
SentenceMutator,139,Technology ,mid,False,-1
SentenceMutator,140,Technology ,mid,False,-1
SentenceMutator,141,Technology ,mid,False,-1
SentenceMutator,142,Technology ,mid,False,-1
SentenceMutator,143,Technology ,mid,False,-1
SentenceMutator,144,Technology ,mid,False,-1
SentenceMutator,145,Technology ,mid,False,-1
SentenceMutator,146,Technology ,mid,False,-1
SentenceMutator,147,Technology ,mid,False,-1
SentenceMutator,148,Technology ,mid,False,-1
SentenceMutator,149,Technology ,mid,False,-1
SentenceMutator,150,Technology ,mid,False,-1
SentenceMutator,151,Technology ,mid,False,-1
SentenceMutator,152,Technology ,mid,False,-1
SentenceMutator,153,Technology ,mid,False,-1
SentenceMutator,154,Technology ,mid,False,-1
SentenceMutator,155,Technology ,mid,False,-1
SentenceMutator,156,Technology ,mid,False,-1
SentenceMutator,157,Technology ,mid,False,-1
SentenceMutator,158,Technology ,mid,False,-1
SentenceMutator,159,Technology ,mid,False,-1
SentenceMutator,160,Technology ,mid,False,-1
SentenceMutator,161,Technology ,mid,False,-1
SentenceMutator,162,Technology ,mid,False,-1
SentenceMutator,163,Technology ,mid,False,-1
SentenceMutator,164,Technology ,mid,False,-1
SentenceMutator,165,Technology ,mid,False,-1
SentenceMutator,166,Technology ,mid,False,-1
SentenceMutator,167,Technology ,mid,False,-1
SentenceMutator,168,Technology ,mid,False,-1
SentenceMutator,169,Technology ,mid,False,-1
SentenceMutator,170,Technology ,mid,False,-1
SentenceMutator,171,Technology ,mid,False,-1
SentenceMutator,172,Technology ,mid,False,-1
SentenceMutator,173,Technology ,mid,False,-1
SentenceMutator,174,Technology ,mid,False,-1
SentenceMutator,175,Technology ,mid,False,-1
SentenceMutator,176,Technology ,mid,False,-1
SentenceMutator,177,Technology ,mid,False,-1
SentenceMutator,178,Technology ,mid,False,-1
SentenceMutator,179,Technology ,mid,False,-1
SentenceMutator,180,Technology ,mid,False,-1
SentenceMutator,181,Technology ,mid,False,-1
SentenceMutator,182,Technology ,mid,False,-1
SentenceMutator,183,Technology ,mid,False,-1
SentenceMutator,184,Technology ,mid,False,-1
SentenceMutator,185,Technology ,mid,False,-1
SentenceMutator,186,Technology ,mid,False,-1
SentenceMutator,187,Technology ,mid,False,-1
SentenceMutator,188,Technology ,mid,False,-1
SentenceMutator,189,Technology ,mid,False,-1
SentenceMutator,190,Technology ,mid,False,-1
SentenceMutator,191,Technology ,mid,False,-1
SentenceMutator,192,Technology ,mid,False,-1
SentenceMutator,193,Technology ,mid,False,-1
SentenceMutator,194,Technology ,mid,False,-1
SentenceMutator,195,Technology ,mid,False,-1
SentenceMutator,196,Technology ,mid,False,-1
SentenceMutator,197,Technology ,mid,False,-1
SentenceMutator,198,Technology ,mid,False,-1
SentenceMutator,199,Technology ,mid,False,-1
SentenceMutator,200,Technology ,mid,False,-1
SentenceMutator,200,Parenting ,mid,False,-1
SentenceMutator,0,Parenting ,mid,False,-1
SentenceMutator,1,Parenting ,mid,False,-1
SentenceMutator,2,Parenting ,mid,False,-1
SentenceMutator,3,Parenting ,mid,False,-1
SentenceMutator,4,Parenting ,mid,False,-1
SentenceMutator,5,Parenting ,mid,False,-1
SentenceMutator,6,Parenting ,mid,False,-1
SentenceMutator,7,Parenting ,mid,False,-1
SentenceMutator,8,Parenting ,mid,False,-1
SentenceMutator,9,Parenting ,mid,False,-1
SentenceMutator,10,Parenting ,mid,False,-1
SentenceMutator,11,Parenting ,mid,False,-1
SentenceMutator,12,Parenting ,mid,False,-1
SentenceMutator,13,Parenting ,mid,False,-1
SentenceMutator,14,Parenting ,mid,False,-1
SentenceMutator,15,Parenting ,mid,False,-1
SentenceMutator,16,Parenting ,mid,False,-1
SentenceMutator,17,Parenting ,mid,False,-1
SentenceMutator,18,Parenting ,mid,False,-1
SentenceMutator,19,Parenting ,mid,False,-1
SentenceMutator,20,Parenting ,mid,False,-1
SentenceMutator,21,Parenting ,mid,False,-1
SentenceMutator,22,Parenting ,mid,False,-1
SentenceMutator,23,Parenting ,mid,False,-1
SentenceMutator,24,Parenting ,mid,False,-1
SentenceMutator,25,Parenting ,mid,False,-1
SentenceMutator,26,Parenting ,mid,False,-1
SentenceMutator,27,Parenting ,mid,False,-1
SentenceMutator,28,Parenting ,mid,False,-1
SentenceMutator,29,Parenting ,mid,False,-1
SentenceMutator,30,Parenting ,mid,False,-1
SentenceMutator,31,Parenting ,mid,False,-1
SentenceMutator,32,Parenting ,mid,False,-1
SentenceMutator,33,Parenting ,mid,False,-1
SentenceMutator,34,Parenting ,mid,False,-1
SentenceMutator,35,Parenting ,mid,False,-1
SentenceMutator,36,Parenting ,mid,False,-1
SentenceMutator,37,Parenting ,mid,False,-1
SentenceMutator,38,Parenting ,mid,False,-1
SentenceMutator,39,Parenting ,mid,False,-1
SentenceMutator,40,Parenting ,mid,False,-1
SentenceMutator,41,Parenting ,mid,False,-1
SentenceMutator,42,Parenting ,mid,False,-1
SentenceMutator,43,Parenting ,mid,False,-1
SentenceMutator,44,Parenting ,mid,False,-1
SentenceMutator,45,Parenting ,mid,False,-1
SentenceMutator,46,Parenting ,mid,False,-1
SentenceMutator,47,Parenting ,mid,False,-1
SentenceMutator,48,Parenting ,mid,False,-1
SentenceMutator,49,Parenting ,mid,False,-1
SentenceMutator,50,Parenting ,mid,False,-1
SentenceMutator,51,Parenting ,mid,False,-1
SentenceMutator,52,Parenting ,mid,False,-1
SentenceMutator,53,Parenting ,mid,False,-1
SentenceMutator,54,Parenting ,mid,False,-1
SentenceMutator,55,Parenting ,mid,False,-1
SentenceMutator,56,Parenting ,mid,False,-1
SentenceMutator,57,Parenting ,mid,False,-1
SentenceMutator,58,Parenting ,mid,False,-1
SentenceMutator,59,Parenting ,mid,False,-1
SentenceMutator,60,Parenting ,mid,False,-1
SentenceMutator,61,Parenting ,mid,False,-1
SentenceMutator,62,Parenting ,mid,False,-1
SentenceMutator,63,Parenting ,mid,False,-1
SentenceMutator,64,Parenting ,mid,False,-1
SentenceMutator,65,Parenting ,mid,False,-1
SentenceMutator,66,Parenting ,mid,False,-1
SentenceMutator,67,Parenting ,mid,False,-1
SentenceMutator,68,Parenting ,mid,False,-1
SentenceMutator,69,Parenting ,mid,False,-1
SentenceMutator,70,Parenting ,mid,False,-1
SentenceMutator,71,Parenting ,mid,False,-1
SentenceMutator,72,Parenting ,mid,False,-1
SentenceMutator,73,Parenting ,mid,False,-1
SentenceMutator,74,Parenting ,mid,False,-1
SentenceMutator,75,Parenting ,mid,False,-1
SentenceMutator,76,Parenting ,mid,False,-1
SentenceMutator,77,Parenting ,mid,False,-1
SentenceMutator,78,Parenting ,mid,False,-1
SentenceMutator,79,Parenting ,mid,False,-1
SentenceMutator,80,Parenting ,mid,False,-1
SentenceMutator,81,Parenting ,mid,False,-1
SentenceMutator,82,Parenting ,mid,False,-1
SentenceMutator,83,Parenting ,mid,False,-1
SentenceMutator,84,Parenting ,mid,False,-1
SentenceMutator,85,Parenting ,mid,False,-1
SentenceMutator,86,Parenting ,mid,False,-1
SentenceMutator,87,Parenting ,mid,False,-1
SentenceMutator,88,Parenting ,mid,False,-1
SentenceMutator,89,Parenting ,mid,False,-1
SentenceMutator,90,Parenting ,mid,False,-1
