mutator,id,step_num,domain,entropy,watermark_detected,watermark_score
Document2StepMutator,2753526163,5,Entertainment ,high,1,4.351941398892446
Document2StepMutator,2753526163,7,Entertainment ,high,1,4.351941398892446
Document2StepMutator,2753526163,8,Entertainment ,high,1,2.9593201512468634
Document2StepMutator,2753526163,19,Entertainment ,high,0,2.9593201512468634
Document2StepMutator,2753526163,39,Entertainment ,high,0,0.8703882797784892
Document2StepMutator,2753526163,59,Entertainment ,high,0,0.1740776559556978
Document2StepMutator,2753526163,79,Entertainment ,high,0,-0.5222329678670935
Document2StepMutator,2753526163,99,Entertainment ,high,0,-0.5222329678670935
Document2StepMutator,2753526163,119,Entertainment ,high,0,-0.5222329678670935
Document2StepMutator,2753526163,138,Entertainment ,high,0,-0.5222329678670935
Document2StepMutator,2651110292,-1,Arts ,mid,1,4.74692883171144
Document2StepMutator,2651110292,0,Arts ,mid,0,-0.6666666666666666
Document2StepMutator,2651110292,2,Arts ,mid,1,4.351941398892446
Document2StepMutator,2651110292,3,Arts ,mid,1,2.9593201512468634
Document2StepMutator,2651110292,4,Arts ,mid,1,2.6666666666666665
Document2StepMutator,2651110292,5,Arts ,mid,1,2.6666666666666665
Document2StepMutator,2651110292,19,Arts ,mid,0,1.12089707663561
Document2StepMutator,2651110292,39,Arts ,mid,0,2.401922307076307
Document2StepMutator,2651110292,59,Arts ,mid,0,1.7614096918559583
Document2StepMutator,2651110292,79,Arts ,mid,0,0.0
Document2StepMutator,2651110292,99,Arts ,mid,0,0.0
Document2StepMutator,2651110292,119,Arts ,mid,0,0.4803844614152613
Document2StepMutator,2651110292,128,Arts ,mid,0,0.4803844614152613
Document2StepMutator,3761119095,-1,Business ,mid,1,4.74692883171144
Document2StepMutator,3761119095,0,Business ,mid,1,0.4803844614152613
Document2StepMutator,3761119095,1,Business ,mid,1,2.9593201512468634
Document2StepMutator,3761119095,3,Business ,mid,1,3.2863353450309964
Document2StepMutator,3761119095,5,Business ,mid,1,3.2863353450309964
Document2StepMutator,3761119095,6,Business ,mid,1,2.9593201512468634
Document2StepMutator,3761119095,19,Business ,mid,0,3.2863353450309964
Document2StepMutator,3761119095,39,Business ,mid,0,1.8257418583505536
Document2StepMutator,3761119095,59,Business ,mid,0,1.8257418583505536
Document2StepMutator,3761119095,79,Business ,mid,0,1.8257418583505536
Document2StepMutator,3761119095,88,Business ,mid,0,1.8257418583505536
Document2StepMutator,389133706,-1,Business ,mid,1,4.666666666666667
Document2StepMutator,389133706,0,Business ,mid,1,1.8257418583505536
Document2StepMutator,389133706,18,Business ,mid,1,4.963972767957701
Document2StepMutator,389133706,19,Business ,mid,1,4.323460152737352
Document2StepMutator,389133706,21,Business ,mid,1,4.323460152737352
Document2StepMutator,389133706,22,Business ,mid,1,4.323460152737352
Document2StepMutator,389133706,39,Business ,mid,0,0.5773502691896258
Document2StepMutator,389133706,59,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,79,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,99,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,119,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,139,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,159,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,179,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,199,Business ,mid,0,1.12089707663561
Document2StepMutator,389133706,200,Business ,mid,0,1.12089707663561
Document2StepMutator,3800930942,-1,Technology ,mid,1,4.666666666666667
Document2StepMutator,3800930942,0,Technology ,mid,1,1.12089707663561
Document2StepMutator,3800930942,1,Technology ,mid,1,3.042434922296656
Document2StepMutator,3800930942,3,Technology ,mid,1,3.042434922296656
Document2StepMutator,3800930942,6,Technology ,mid,1,3.042434922296656
Document2StepMutator,3800930942,7,Technology ,mid,1,3.042434922296656
Document2StepMutator,3800930942,19,Technology ,mid,0,2.401922307076307
Document2StepMutator,3800930942,39,Technology ,mid,0,3.042434922296656
Document2StepMutator,3800930942,59,Technology ,mid,0,2.0
Document2StepMutator,3800930942,79,Technology ,mid,0,2.0
Document2StepMutator,3800930942,99,Technology ,mid,0,2.0
Document2StepMutator,3800930942,116,Technology ,mid,0,2.0
Document2StepMutator,1140298163,-1,Health ,low,1,4.6291004988627575
Document2StepMutator,1140298163,0,Health ,low,1,2.0
Document2StepMutator,1140298163,1,Health ,low,1,3.7267799624996494
Document2StepMutator,1140298163,6,Health ,low,1,1.543033499620919
Document2StepMutator,1140298163,17,Health ,low,1,1.543033499620919
Document2StepMutator,1140298163,19,Health ,low,1,1.543033499620919
Document2StepMutator,1140298163,39,Health ,low,0,0.9258200997725514
Document2StepMutator,1140298163,59,Health ,low,0,0.9258200997725514
Document2StepMutator,1140298163,79,Health ,low,0,1.12089707663561
Document2StepMutator,1140298163,99,Health ,low,0,0.0
Document2StepMutator,1140298163,119,Health ,low,0,1.12089707663561
Document2StepMutator,1140298163,139,Health ,low,0,-0.1601281538050871
Document2StepMutator,1140298163,179,Health ,low,0,-0.6666666666666666
Document2StepMutator,1784954473,-1,Travel ,mid,1,4.6291004988627575
Document2StepMutator,1784954473,3,Travel ,mid,1,3.7267799624996494
Document2StepMutator,1784954473,5,Travel ,mid,1,1.7614096918559583
Document2StepMutator,1784954473,6,Travel ,mid,1,2.401922307076307
Document2StepMutator,1784954473,8,Travel ,mid,1,1.12089707663561
Document2StepMutator,1784954473,19,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,39,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,59,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,79,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,99,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,119,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,139,Travel ,mid,0,0.3651483716701107
Document2StepMutator,1784954473,159,Travel ,mid,0,-0.3651483716701107
Document2StepMutator,1784954473,179,Travel ,mid,0,0.1740776559556978
Document2StepMutator,1784954473,199,Travel ,mid,0,0.1740776559556978
Document2StepMutator,1784954473,200,Travel ,mid,0,-0.5222329678670935
Document2StepMutator,59824387,-1,Mental Health ,high,1,4.626813958590447
Document2StepMutator,59824387,0,Mental Health ,high,0,-0.5222329678670935
Document2StepMutator,59824387,1,Mental Health ,high,1,3.841143835488627
Document2StepMutator,59824387,2,Mental Health ,high,1,4.08248290463863
Document2StepMutator,59824387,3,Mental Health ,high,1,4.626813958590447
Document2StepMutator,59824387,5,Mental Health ,high,1,4.08248290463863
Document2StepMutator,59824387,19,Mental Health ,high,0,0.5163977794943222
Document2StepMutator,59824387,39,Mental Health ,high,0,1.0327955589886444
Document2StepMutator,59824387,59,Mental Health ,high,0,1.0327955589886444
Document2StepMutator,59824387,159,Mental Health ,high,0,-0.9271726499455306
Document2StepMutator,59824387,179,Mental Health ,high,0,-0.3973597071195131
Document2StepMutator,59824387,199,Mental Health ,high,0,-0.816496580927726
Document2StepMutator,59824387,200,Mental Health ,high,0,-0.816496580927726
Document2StepMutator,2267393233,-1,Culture ,mid,1,4.618802153517007
Document2StepMutator,2267393233,0,Culture ,mid,1,0.1324532357065043
Document2StepMutator,2267393233,4,Culture ,mid,1,3.5381518506868126
Document2StepMutator,2267393233,5,Culture ,mid,1,3.491189739487307
Document2StepMutator,2267393233,7,Culture ,mid,1,2.9938207967349952
Document2StepMutator,2267393233,8,Culture ,mid,1,3.614784456460256
Document2StepMutator,2267393233,19,Culture ,mid,0,1.1547005383792517
Document2StepMutator,2267393233,39,Culture ,mid,0,0.9801960588196068
Document2StepMutator,2267393233,59,Culture ,mid,0,-0.5163977794943222
Document2StepMutator,2267393233,79,Culture ,mid,0,-0.5163977794943222
Document2StepMutator,2267393233,99,Culture ,mid,0,-0.2721655269759087
Document2StepMutator,2267393233,119,Culture ,mid,0,0.816496580927726
Document2StepMutator,2267393233,139,Culture ,mid,0,0.2721655269759087
Document2StepMutator,2267393233,159,Culture ,mid,0,0.1324532357065043
Document2StepMutator,2267393233,179,Culture ,mid,0,-0.2721655269759087
Document2StepMutator,2267393233,191,Culture ,mid,0,-0.2721655269759087
Document2StepMutator,2298180376,-1,Art ,high,1,4.58257569495584
Document2StepMutator,2298180376,0,Art ,high,0,-0.2721655269759087
Document2StepMutator,2298180376,8,Art ,high,1,3.2659863237109046
Document2StepMutator,2298180376,9,Art ,high,1,1.6329931618554523
Document2StepMutator,2298180376,11,Art ,high,1,1.6329931618554523
Document2StepMutator,2298180376,13,Art ,high,1,1.6329931618554523
Document2StepMutator,2298180376,19,Art ,high,0,1.6329931618554523
Document2StepMutator,2298180376,39,Art ,high,0,1.6329931618554523
Document2StepMutator,2298180376,59,Art ,high,0,1.6329931618554523
Document2StepMutator,2298180376,79,Art ,high,0,0.8164965809277261
Document2StepMutator,2298180376,99,Art ,high,0,0.8164965809277261
Document2StepMutator,2298180376,119,Art ,high,0,0.8164965809277261
Document2StepMutator,2298180376,139,Art ,high,0,0.8164965809277261
Document2StepMutator,2298180376,159,Art ,high,0,0.0
Document2StepMutator,2298180376,179,Art ,high,0,-0.6546536707079772
Document2StepMutator,2298180376,199,Art ,high,0,1.091089451179962
Document2StepMutator,2298180376,200,Art ,high,0,1.091089451179962
Document2StepMutator,1335123275,-1,Physics ,low,1,4.58257569495584
Document2StepMutator,1335123275,0,Physics ,low,1,1.091089451179962
Document2StepMutator,1335123275,1,Physics ,low,1,3.2659863237109046
Document2StepMutator,1335123275,4,Physics ,low,1,3.2659863237109046
Document2StepMutator,1335123275,5,Physics ,low,1,2.8867513459481287
Document2StepMutator,1335123275,7,Physics ,low,1,2.8867513459481287
Document2StepMutator,1335123275,19,Physics ,low,0,2.8867513459481287
Document2StepMutator,1335123275,39,Physics ,low,0,2.6666666666666665
Document2StepMutator,1335123275,59,Physics ,low,0,2.6666666666666665
Document2StepMutator,1335123275,69,Physics ,low,0,2.6666666666666665
Document2StepMutator,3949233826,-1,Computer Science ,mid,1,4.58257569495584
Document2StepMutator,3949233826,0,Computer Science ,mid,1,3.655630775069655
Document2StepMutator,3949233826,19,Computer Science ,mid,0,3.655630775069655
Document2StepMutator,3949233826,39,Computer Science ,mid,0,3.655630775069655
Document2StepMutator,3949233826,49,Computer Science ,mid,0,3.655630775069655
Document2StepMutator,2530527964,-1,Education ,low,1,4.58257569495584
Document2StepMutator,2530527964,0,Education ,low,1,2.4494897427831783
Document2StepMutator,2530527964,1,Education ,low,1,4.898979485566357
Document2StepMutator,2530527964,4,Education ,low,1,4.08248290463863
Document2StepMutator,2530527964,5,Education ,low,1,2.8867513459481287
Document2StepMutator,2530527964,6,Education ,low,1,2.8867513459481287
Document2StepMutator,2530527964,19,Education ,low,0,2.116950987028628
Document2StepMutator,2530527964,39,Education ,low,0,2.116950987028628
Document2StepMutator,2530527964,59,Education ,low,0,1.3471506281091268
Document2StepMutator,2530527964,79,Education ,low,0,2.116950987028628
Document2StepMutator,2530527964,99,Education ,low,0,2.8867513459481287
Document2StepMutator,2530527964,119,Education ,low,0,1.3471506281091268
Document2StepMutator,2530527964,139,Education ,low,0,2.263009527424072
Document2StepMutator,2530527964,159,Education ,low,0,2.263009527424072
Document2StepMutator,2530527964,179,Education ,low,0,2.116950987028628
Document2StepMutator,2530527964,199,Education ,low,0,2.263009527424072
Document2StepMutator,2530527964,200,Education ,low,0,2.263009527424072
Document2StepMutator,78956673,-1,Environment ,high,1,4.58257569495584
Document2StepMutator,78956673,0,Environment ,high,1,2.263009527424072
Document2StepMutator,78956673,4,Environment ,high,1,3.2659863237109046
Document2StepMutator,78956673,5,Environment ,high,1,2.8867513459481287
Document2StepMutator,78956673,6,Environment ,high,1,2.556038601690775
Document2StepMutator,78956673,7,Environment ,high,1,1.3471506281091268
Document2StepMutator,78956673,19,Environment ,high,0,-0.9622504486493764
Document2StepMutator,78956673,39,Environment ,high,0,-0.9622504486493764
Document2StepMutator,78956673,59,Environment ,high,0,-0.9622504486493764
Document2StepMutator,78956673,79,Environment ,high,0,-0.9622504486493764
Document2StepMutator,78956673,99,Environment ,high,0,-0.8164965809277261
Document2StepMutator,78956673,119,Environment ,high,0,-0.1924500897298752
Document2StepMutator,78956673,139,Environment ,high,0,0.3651483716701107
Document2StepMutator,3902257376,-1,Social Science ,mid,1,4.426352063787131
Document2StepMutator,3902257376,2,Social Science ,mid,1,2.8867513459481287
Document2StepMutator,3902257376,3,Social Science ,mid,1,2.8867513459481287
Document2StepMutator,3902257376,4,Social Science ,mid,1,2.116950987028628
Document2StepMutator,3902257376,5,Social Science ,mid,1,1.3471506281091268
Document2StepMutator,3902257376,19,Social Science ,mid,0,2.556038601690775
Document2StepMutator,3902257376,39,Social Science ,mid,0,1.8257418583505536
Document2StepMutator,3902257376,59,Social Science ,mid,0,1.5666989036012806
Document2StepMutator,3902257376,79,Social Science ,mid,0,0.8703882797784892
Document2StepMutator,3902257376,99,Social Science ,mid,0,0.8703882797784892
Document2StepMutator,3902257376,119,Social Science ,mid,0,0.8703882797784892
Document2StepMutator,3902257376,128,Social Science ,mid,0,0.8703882797784892
Document2StepMutator,3685312925,-1,Computer Science ,high,1,4.426352063787131
Document2StepMutator,3685312925,0,Computer Science ,high,1,0.8703882797784892
Document2StepMutator,3685312925,3,Computer Science ,high,1,2.556038601690775
Document2StepMutator,3685312925,5,Computer Science ,high,1,2.9593201512468634
Document2StepMutator,3685312925,6,Computer Science ,high,1,2.9593201512468634
Document2StepMutator,3685312925,7,Computer Science ,high,1,2.9593201512468634
Document2StepMutator,3685312925,19,Computer Science ,high,0,1.5666989036012806
Document2StepMutator,3685312925,39,Computer Science ,high,0,1.095445115010332
Document2StepMutator,3685312925,59,Computer Science ,high,0,1.5666989036012806
Document2StepMutator,3685312925,79,Computer Science ,high,0,1.5666989036012806
Document2StepMutator,3685312925,88,Computer Science ,high,0,1.5666989036012806
Document2StepMutator,1227567691,-1,Computer Science ,mid,1,4.351941398892446
Document2StepMutator,1227567691,0,Computer Science ,mid,1,1.5666989036012806
Document2StepMutator,1227567691,1,Computer Science ,mid,1,3.394673699166022
Document2StepMutator,1227567691,3,Computer Science ,mid,1,2.263009527424072
Document2StepMutator,1227567691,4,Computer Science ,mid,1,1.5666989036012806
Document2StepMutator,1227567691,6,Computer Science ,mid,1,1.5666989036012806
Document2StepMutator,1227567691,19,Computer Science ,mid,0,-0.5222329678670935
Document2StepMutator,1227567691,39,Computer Science ,mid,0,-0.5222329678670935
Document2StepMutator,1227567691,59,Computer Science ,mid,0,-0.5222329678670935
Document2StepMutator,1227567691,79,Computer Science ,mid,0,-0.5222329678670935
Document2StepMutator,1227567691,81,Computer Science ,mid,0,-0.5222329678670935
Document2StepMutator,333656406,-1,Computer Science ,mid,1,4.351941398892446
Document2StepMutator,333656406,0,Computer Science ,mid,1,0.1740776559556978
Document2StepMutator,333656406,19,Computer Science ,mid,0,0.1740776559556978
Document2StepMutator,333656406,39,Computer Science ,mid,0,0.1740776559556978
Document2StepMutator,333656406,49,Computer Science ,mid,0,0.1740776559556978
Document2StepMutator,1555077172,-1,Mathematics ,low,1,4.34086826048683
Document2StepMutator,1555077172,0,Mathematics ,low,1,2.556038601690775
Document2StepMutator,1555077172,4,Mathematics ,low,1,3.5381518506868126
Document2StepMutator,1555077172,5,Mathematics ,low,1,2.6605321596532185
Document2StepMutator,1555077172,6,Mathematics ,low,1,1.1547005383792517
Document2StepMutator,1555077172,8,Mathematics ,low,1,0.4200840252084029
Document2StepMutator,1555077172,19,Mathematics ,low,0,0.9801960588196068
Document2StepMutator,1555077172,39,Mathematics ,low,0,0.5773502691896258
Document2StepMutator,1555077172,59,Mathematics ,low,0,-0.7001400420140048
Document2StepMutator,1555077172,79,Mathematics ,low,0,-0.5773502691896258
Document2StepMutator,1555077172,99,Mathematics ,low,0,-0.7001400420140048
Document2StepMutator,1555077172,119,Mathematics ,low,0,-0.5773502691896258
Document2StepMutator,1555077172,139,Mathematics ,low,0,-0.2461829819586654
Document2StepMutator,1555077172,159,Mathematics ,low,0,0.0
Document2StepMutator,1555077172,179,Mathematics ,low,0,0.0
Document2StepMutator,1555077172,199,Mathematics ,low,0,0.0
Document2StepMutator,1555077172,200,Mathematics ,low,0,0.0
Document2StepMutator,1068482775,-1,Fantasy ,high,1,4.323460152737352
Document2StepMutator,1068482775,0,Fantasy ,high,1,0.0
Document2StepMutator,1068482775,1,Fantasy ,high,1,0.0
Document2StepMutator,1068482775,2,Fantasy ,high,1,1.9379255804998177
Document2StepMutator,1068482775,10,Fantasy ,high,1,3.394673699166022
Document2StepMutator,1068482775,11,Fantasy ,high,1,3.464101615137755
Document2StepMutator,1068482775,19,Fantasy ,high,0,0.4803844614152613
Document2StepMutator,1068482775,39,Fantasy ,high,0,0.4803844614152613
Document2StepMutator,1068482775,59,Fantasy ,high,0,0.4803844614152613
Document2StepMutator,1068482775,79,Fantasy ,high,0,0.4803844614152613
Document2StepMutator,1068482775,99,Fantasy ,high,0,0.4803844614152613
Document2StepMutator,1068482775,100,Fantasy ,high,0,0.4803844614152613
Document2StepMutator,320070813,-1,Arts ,low,1,4.323064756499593
Document2StepMutator,320070813,0,Arts ,low,1,0.4803844614152613
Document2StepMutator,320070813,1,Arts ,low,1,3.130495168499705
Document2StepMutator,320070813,3,Arts ,low,1,2.6605321596532185
Document2StepMutator,320070813,4,Arts ,low,1,1.7320508075688774
Document2StepMutator,320070813,5,Arts ,low,1,1.1547005383792517
Document2StepMutator,320070813,19,Arts ,low,0,2.309401076758504
Document2StepMutator,320070813,39,Arts ,low,0,1.3608276348795434
Document2StepMutator,320070813,59,Arts ,low,0,1.3608276348795434
Document2StepMutator,320070813,79,Arts ,low,0,1.3608276348795434
Document2StepMutator,320070813,82,Arts ,low,0,1.3608276348795434
Document2StepMutator,3126204522,-1,Real Estate ,high,1,4.323064756499593
Document2StepMutator,3126204522,0,Real Estate ,high,1,1.3608276348795434
Document2StepMutator,3126204522,1,Real Estate ,high,1,2.251705007010574
Document2StepMutator,3126204522,2,Real Estate ,high,1,2.251705007010574
Document2StepMutator,3126204522,3,Real Estate ,high,1,3.780756226875626
Document2StepMutator,3126204522,6,Real Estate ,high,1,3.780756226875626
Document2StepMutator,3126204522,19,Real Estate ,high,0,3.780756226875626
Document2StepMutator,3126204522,39,Real Estate ,high,0,1.7320508075688774
Document2StepMutator,3126204522,59,Real Estate ,high,0,-0.5163977794943222
Document2StepMutator,3126204522,79,Real Estate ,high,0,0.0
Document2StepMutator,3126204522,99,Real Estate ,high,0,-0.2721655269759087
Document2StepMutator,3126204522,119,Real Estate ,high,0,-0.1400280084028009
Document2StepMutator,3126204522,139,Real Estate ,high,0,0.0
Document2StepMutator,3126204522,154,Real Estate ,high,0,0.0
Document2StepMutator,3643961439,-1,Programming ,low,1,4.242640687119286
Document2StepMutator,3643961439,0,Programming ,low,0,-0.5773502691896258
Document2StepMutator,3643961439,19,Programming ,low,0,-0.5773502691896258
Document2StepMutator,3643961439,39,Programming ,low,0,-0.5773502691896258
Document2StepMutator,3643961439,49,Programming ,low,0,-0.5773502691896258
Document2StepMutator,3500727212,-1,Transportation ,mid,1,4.242640687119286
Document2StepMutator,3500727212,0,Transportation ,mid,1,4.58257569495584
Document2StepMutator,3500727212,19,Transportation ,mid,0,4.58257569495584
Document2StepMutator,3500727212,39,Transportation ,mid,0,4.58257569495584
Document2StepMutator,3500727212,49,Transportation ,mid,0,4.58257569495584
Document2StepMutator,701281102,-1,Weather ,low,1,4.242640687119286
Document2StepMutator,701281102,0,Weather ,low,1,2.836832573067901
Document2StepMutator,701281102,8,Weather ,low,1,1.963961012123932
Document2StepMutator,701281102,9,Weather ,low,1,1.091089451179962
Document2StepMutator,701281102,10,Weather ,low,1,1.091089451179962
Document2StepMutator,701281102,11,Weather ,low,1,0.2182178902359924
Document2StepMutator,701281102,19,Weather ,low,0,0.2182178902359924
Document2StepMutator,701281102,39,Weather ,low,0,0.0
Document2StepMutator,701281102,59,Weather ,low,0,0.2182178902359924
Document2StepMutator,701281102,79,Weather ,low,0,0.2182178902359924
Document2StepMutator,701281102,99,Weather ,low,0,0.2182178902359924
Document2StepMutator,701281102,119,Weather ,low,0,1.091089451179962
Document2StepMutator,701281102,139,Weather ,low,0,1.091089451179962
Document2StepMutator,701281102,156,Weather ,low,0,1.091089451179962
Document2StepMutator,355073874,-1,Computer Science ,high,1,4.242640687119286
Document2StepMutator,355073874,0,Computer Science ,high,1,1.091089451179962
Document2StepMutator,355073874,10,Computer Science ,high,1,4.08248290463863
Document2StepMutator,355073874,11,Computer Science ,high,1,3.709704134011871
Document2StepMutator,355073874,19,Computer Science ,high,1,3.709704134011871
Document2StepMutator,355073874,20,Computer Science ,high,1,3.709704134011871
Document2StepMutator,355073874,39,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,59,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,79,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,99,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,119,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,139,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,159,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,179,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,199,Computer Science ,high,0,3.709704134011871
Document2StepMutator,355073874,200,Computer Science ,high,0,3.709704134011871
Document2StepMutator,321469753,-1,Statistics ,mid,1,4.242640687119286
Document2StepMutator,321469753,0,Statistics ,mid,1,3.709704134011871
Document2StepMutator,321469753,1,Statistics ,mid,1,4.426352063787131
Document2StepMutator,321469753,2,Statistics ,mid,1,4.08248290463863
Document2StepMutator,321469753,3,Statistics ,mid,1,4.08248290463863
Document2StepMutator,321469753,6,Statistics ,mid,1,3.65655170486763
Document2StepMutator,321469753,19,Statistics ,mid,0,3.65655170486763
Document2StepMutator,321469753,39,Statistics ,mid,0,2.8867513459481287
Document2StepMutator,321469753,59,Statistics ,mid,0,3.65655170486763
Document2StepMutator,321469753,79,Statistics ,mid,0,3.65655170486763
Document2StepMutator,321469753,99,Statistics ,mid,0,4.016632088371218
Document2StepMutator,321469753,119,Statistics ,mid,0,3.2659863237109046
Document2StepMutator,321469753,139,Statistics ,mid,0,3.2659863237109046
Document2StepMutator,321469753,159,Statistics ,mid,0,3.2659863237109046
Document2StepMutator,321469753,179,Statistics ,mid,0,3.2659863237109046
Document2StepMutator,321469753,199,Statistics ,mid,0,3.2659863237109046
Document2StepMutator,321469753,200,Statistics ,mid,0,3.2659863237109046
Document2StepMutator,2569765367,-1,Computer Science ,high,1,4.242640687119286
Document2StepMutator,2569765367,0,Computer Science ,high,1,2.556038601690775
Document2StepMutator,2569765367,1,Computer Science ,high,1,3.872983346207417
Document2StepMutator,2569765367,2,Computer Science ,high,1,4.58257569495584
Document2StepMutator,2569765367,10,Computer Science ,high,1,4.58257569495584
Document2StepMutator,2569765367,12,Computer Science ,high,1,2.4494897427831783
Document2StepMutator,2569765367,19,Computer Science ,high,0,2.4494897427831783
Document2StepMutator,2569765367,39,Computer Science ,high,0,4.58257569495584
Document2StepMutator,2569765367,59,Computer Science ,high,0,2.836832573067901
Document2StepMutator,2569765367,79,Computer Science ,high,0,1.963961012123932
Document2StepMutator,2569765367,99,Computer Science ,high,0,0.8164965809277261
Document2StepMutator,2569765367,119,Computer Science ,high,0,0.8164965809277261
Document2StepMutator,2569765367,139,Computer Science ,high,0,0.0
Document2StepMutator,2569765367,159,Computer Science ,high,0,0.0
Document2StepMutator,2569765367,179,Computer Science ,high,0,0.0
Document2StepMutator,2569765367,199,Computer Science ,high,0,0.8164965809277261
Document2StepMutator,2569765367,200,Computer Science ,high,0,0.0
Document2StepMutator,2468517263,-1,Politics ,high,1,4.08248290463863
Document2StepMutator,2468517263,0,Politics ,high,1,0.0
Document2StepMutator,2468517263,7,Politics ,high,1,2.116950987028628
Document2StepMutator,2468517263,8,Politics ,high,1,2.116950987028628
Document2StepMutator,2468517263,9,Politics ,high,1,1.3471506281091268
Document2StepMutator,2468517263,10,Politics ,high,1,2.116950987028628
Document2StepMutator,2468517263,19,Politics ,high,0,0.5773502691896257
Document2StepMutator,2468517263,39,Politics ,high,0,1.3471506281091268
Document2StepMutator,2468517263,59,Politics ,high,0,0.5773502691896257
Document2StepMutator,2468517263,79,Politics ,high,0,1.3471506281091268
Document2StepMutator,2468517263,99,Politics ,high,0,1.3471506281091268
Document2StepMutator,2468517263,119,Politics ,high,0,1.3471506281091268
Document2StepMutator,2468517263,139,Politics ,high,0,-0.1924500897298752
Document2StepMutator,2468517263,159,Politics ,high,0,-0.1924500897298752
Document2StepMutator,2468517263,179,Politics ,high,0,-0.1924500897298752
Document2StepMutator,2468517263,199,Politics ,high,0,-0.1924500897298752
Document2StepMutator,2468517263,200,Politics ,high,0,-0.1924500897298752
Document2StepMutator,4292346386,-1,Computer Science ,low,1,4.08248290463863
Document2StepMutator,4292346386,0,Computer Science ,low,0,-0.9622504486493764
Document2StepMutator,4292346386,1,Computer Science ,low,1,3.65655170486763
Document2StepMutator,4292346386,5,Computer Science ,low,1,2.8867513459481287
Document2StepMutator,4292346386,6,Computer Science ,low,1,1.8257418583505536
Document2StepMutator,4292346386,7,Computer Science ,low,1,1.5666989036012806
Document2StepMutator,4292346386,19,Computer Science ,low,0,1.095445115010332
Document2StepMutator,4292346386,39,Computer Science ,low,0,0.3651483716701107
Document2StepMutator,4292346386,59,Computer Science ,low,0,0.3651483716701107
Document2StepMutator,4292346386,79,Computer Science ,low,0,0.3651483716701107
Document2StepMutator,4292346386,81,Computer Science ,low,0,0.3651483716701107
Document2StepMutator,3391341927,-1,System Administration ,low,1,4.08248290463863
Document2StepMutator,3391341927,0,System Administration ,low,0,-0.3651483716701107
Document2StepMutator,3391341927,1,System Administration ,low,1,2.4494897427831783
Document2StepMutator,3391341927,2,System Administration ,low,1,0.4714045207910317
Document2StepMutator,3391341927,3,System Administration ,low,1,0.4714045207910317
Document2StepMutator,3391341927,19,System Administration ,low,0,0.4714045207910317
Document2StepMutator,3391341927,30,System Administration ,low,1,0.4714045207910317
Document2StepMutator,3391341927,39,System Administration ,low,0,0.4714045207910317
Document2StepMutator,3391341927,53,System Administration ,low,0,0.4714045207910317
Document2StepMutator,1586391092,-1,History ,mid,1,4.08248290463863
Document2StepMutator,1586391092,0,History ,mid,1,0.4714045207910317
Document2StepMutator,1586391092,1,History ,mid,1,3.65655170486763
Document2StepMutator,1586391092,2,History ,mid,1,2.8867513459481287
Document2StepMutator,1586391092,8,History ,mid,1,1.3471506281091268
Document2StepMutator,1586391092,13,History ,mid,1,1.3471506281091268
Document2StepMutator,1586391092,19,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,39,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,59,History ,mid,0,2.116950987028628
Document2StepMutator,1586391092,79,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,99,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,119,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,139,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,159,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,179,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,199,History ,mid,0,1.3471506281091268
Document2StepMutator,1586391092,200,History ,mid,0,1.3471506281091268
Document2StepMutator,3485044667,-1,Parenting ,mid,1,4.041451884327381
Document2StepMutator,3485044667,0,Parenting ,mid,1,1.3471506281091268
Document2StepMutator,3485044667,11,Parenting ,mid,1,3.780756226875626
Document2StepMutator,3485044667,12,Parenting ,mid,1,3.0983866769659336
Document2StepMutator,3485044667,13,Parenting ,mid,1,3.780756226875626
